# unstructured grid for a domain
#
# no. of nodes cells and boundaries
833     768     1
# BC
0   128   128
# node coordinates
1.87500000000e+00 5.00000000000e-01
1.75000000000e+00 6.25000000000e-01
1.75000000000e+00 5.62500000000e-01
1.75000000000e+00 5.00000000000e-01
1.75000000000e+00 4.37500000000e-01
1.62500000000e+00 6.87500000000e-01
1.62500000000e+00 6.25000000000e-01
1.62500000000e+00 4.37500000000e-01
1.62500000000e+00 3.75000000000e-01
1.62500000000e+00 4.37500000000e-01
1.62500000000e+00 5.00000000000e-01
4.68750000000e-01 1.06250000000e+00
4.06250000000e-01 1.18750000000e+00
3.43750000000e-01 1.06250000000e+00
3.43750000000e-01 1.06250000000e+00
3.43750000000e-01 1.31250000000e+00
2.81250000000e-01 1.43750000000e+00
2.18750000000e-01 1.31250000000e+00
2.18750000000e-01 1.31250000000e+00
2.18750000000e-01 1.06250000000e+00
1.56250000000e-01 1.18750000000e+00
9.37500000000e-02 1.06250000000e+00
9.37500000000e-02 1.06250000000e+00
1.56250000000e-01 1.18750000000e+00
2.18750000000e-01 1.06250000000e+00
2.81250000000e-01 1.18750000000e+00
2.81250000000e-01 1.18750000000e+00
5.62500000000e-01 1.00000000000e+00
6.87500000000e-01 1.00000000000e+00
6.25000000000e-01 1.12500000000e+00
6.25000000000e-01 1.12500000000e+00
8.12500000000e-01 1.00000000000e+00
9.37500000000e-01 1.00000000000e+00
8.75000000000e-01 1.12500000000e+00
8.75000000000e-01 1.12500000000e+00
6.87500000000e-01 1.25000000000e+00
8.12500000000e-01 1.25000000000e+00
7.50000000000e-01 1.37500000000e+00
7.50000000000e-01 1.37500000000e+00
8.12500000000e-01 1.25000000000e+00
6.87500000000e-01 1.25000000000e+00
7.50000000000e-01 1.12500000000e+00
7.50000000000e-01 1.12500000000e+00
5.31250000000e-01 1.06250000000e+00
5.93750000000e-01 1.18750000000e+00
4.68750000000e-01 1.18750000000e+00
4.68750000000e-01 1.18750000000e+00
6.56250000000e-01 1.31250000000e+00
7.18750000000e-01 1.43750000000e+00
5.93750000000e-01 1.43750000000e+00
5.93750000000e-01 1.43750000000e+00
4.06250000000e-01 1.31250000000e+00
4.68750000000e-01 1.43750000000e+00
3.43750000000e-01 1.43750000000e+00
3.43750000000e-01 1.43750000000e+00
4.68750000000e-01 1.43750000000e+00
4.06250000000e-01 1.31250000000e+00
5.31250000000e-01 1.31250000000e+00
5.31250000000e-01 1.31250000000e+00
4.68750000000e-01 1.93750000000e+00
4.06250000000e-01 1.81250000000e+00
5.31250000000e-01 1.81250000000e+00
5.31250000000e-01 1.81250000000e+00
3.43750000000e-01 1.68750000000e+00
2.81250000000e-01 1.56250000000e+00
4.06250000000e-01 1.56250000000e+00
4.06250000000e-01 1.56250000000e+00
5.93750000000e-01 1.68750000000e+00
5.31250000000e-01 1.56250000000e+00
6.56250000000e-01 1.56250000000e+00
6.56250000000e-01 1.56250000000e+00
5.31250000000e-01 1.56250000000e+00
5.93750000000e-01 1.68750000000e+00
4.68750000000e-01 1.68750000000e+00
4.68750000000e-01 1.68750000000e+00
1.00000000000e+00 4.37500000000e-01
1.00000000000e+00 3.12500000000e-01
1.12500000000e+00 3.75000000000e-01
1.12500000000e+00 3.75000000000e-01
1.00000000000e+00 1.87500000000e-01
1.00000000000e+00 6.25000000000e-02
1.12500000000e+00 1.25000000000e-01
1.12500000000e+00 1.25000000000e-01
1.25000000000e+00 3.12500000000e-01
1.25000000000e+00 1.87500000000e-01
1.37500000000e+00 2.50000000000e-01
1.37500000000e+00 2.50000000000e-01
1.25000000000e+00 1.87500000000e-01
1.25000000000e+00 3.12500000000e-01
1.12500000000e+00 2.50000000000e-01
1.12500000000e+00 2.50000000000e-01
1.06250000000e+00 4.68750000000e-01
1.18750000000e+00 4.06250000000e-01
1.18750000000e+00 5.31250000000e-01
1.18750000000e+00 5.31250000000e-01
1.31250000000e+00 3.43750000000e-01
1.43750000000e+00 2.81250000000e-01
1.43750000000e+00 4.06250000000e-01
1.43750000000e+00 4.06250000000e-01
1.31250000000e+00 5.93750000000e-01
1.43750000000e+00 5.31250000000e-01
1.43750000000e+00 6.56250000000e-01
1.43750000000e+00 6.56250000000e-01
1.43750000000e+00 5.31250000000e-01
1.31250000000e+00 5.93750000000e-01
1.31250000000e+00 4.68750000000e-01
1.31250000000e+00 4.68750000000e-01
1.06250000000e+00 5.31250000000e-01
1.18750000000e+00 5.93750000000e-01
1.06250000000e+00 6.56250000000e-01
1.06250000000e+00 6.56250000000e-01
1.31250000000e+00 6.56250000000e-01
1.43750000000e+00 7.18750000000e-01
1.31250000000e+00 7.81250000000e-01
1.31250000000e+00 7.81250000000e-01
1.06250000000e+00 7.81250000000e-01
1.18750000000e+00 8.43750000000e-01
1.06250000000e+00 9.06250000000e-01
1.06250000000e+00 9.06250000000e-01
1.18750000000e+00 8.43750000000e-01
1.06250000000e+00 7.81250000000e-01
1.18750000000e+00 7.18750000000e-01
1.18750000000e+00 7.18750000000e-01
1.93750000000e+00 5.31250000000e-01
1.81250000000e+00 5.93750000000e-01
1.81250000000e+00 4.68750000000e-01
1.81250000000e+00 4.68750000000e-01
1.68750000000e+00 6.56250000000e-01
1.56250000000e+00 7.18750000000e-01
1.56250000000e+00 5.93750000000e-01
1.56250000000e+00 5.93750000000e-01
1.68750000000e+00 4.06250000000e-01
1.56250000000e+00 4.68750000000e-01
1.56250000000e+00 3.43750000000e-01
1.56250000000e+00 3.43750000000e-01
1.56250000000e+00 4.68750000000e-01
1.68750000000e+00 4.06250000000e-01
1.68750000000e+00 5.31250000000e-01
1.68750000000e+00 5.31250000000e-01
# element connectivity
1 226 498 229
226 66 227 498
229 498 228 69
498 227 178 228
66 230 499 227
230 22 231 499
227 499 232 178
499 231 67 232
69 228 500 235
228 178 233 500
235 500 234 25
500 233 68 234
178 232 501 233
232 67 236 501
233 501 237 68
501 236 54 237
22 238 502 231
238 70 239 502
231 502 240 67
502 239 179 240
70 241 503 239
241 2 242 503
239 503 243 179
503 242 71 243
67 240 504 236
240 179 244 504
236 504 245 54
504 244 72 245
179 243 505 244
243 71 246 505
244 505 247 72
505 246 23 247
25 234 506 250
234 68 248 506
250 506 249 75
506 248 180 249
68 237 507 248
237 54 251 507
248 507 252 180
507 251 73 252
75 249 508 255
249 180 253 508
255 508 254 4
508 253 74 254
180 252 509 253
252 73 256 509
253 509 257 74
509 256 24 257
54 245 510 251
245 72 258 510
251 510 259 73
510 258 181 259
72 247 511 258
247 23 260 511
258 511 261 181
511 260 76 261
73 259 512 256
259 181 262 512
256 512 263 24
512 262 77 263
181 261 513 262
261 76 264 513
262 513 265 77
513 264 5 265
2 266 514 242
266 78 267 514
242 514 268 71
514 267 182 268
78 269 515 267
269 26 270 515
267 515 271 182
515 270 79 271
71 268 516 246
268 182 272 516
246 516 273 23
516 272 80 273
182 271 517 272
271 79 274 517
272 517 275 80
517 274 55 275
26 276 518 270
276 81 277 518
270 518 278 79
518 277 183 278
81 279 519 277
279 3 280 519
277 519 281 183
519 280 82 281
79 278 520 274
278 183 282 520
274 520 283 55
520 282 83 283
183 281 521 282
281 82 284 521
282 521 285 83
521 284 27 285
23 273 522 260
273 80 286 522
260 522 287 76
522 286 184 287
80 275 523 286
275 55 288 523
286 523 289 184
523 288 84 289
76 287 524 264
287 184 290 524
264 524 291 5
524 290 85 291
184 289 525 290
289 84 292 525
290 525 293 85
525 292 28 293
55 283 526 288
283 83 294 526
288 526 295 84
526 294 185 295
83 285 527 294
285 27 296 527
294 527 297 185
527 296 86 297
84 295 528 292
295 185 298 528
292 528 299 28
528 298 87 299
185 297 529 298
297 86 300 529
298 529 301 87
529 300 6 301
4 254 530 304
254 74 302 530
304 530 303 90
530 302 186 303
74 257 531 302
257 24 305 531
302 531 306 186
531 305 88 306
90 303 532 309
303 186 307 532
309 532 308 31
532 307 89 308
186 306 533 307
306 88 310 533
307 533 311 89
533 310 56 311
24 263 534 305
263 77 312 534
305 534 313 88
534 312 187 313
77 265 535 312
265 5 314 535
312 535 315 187
535 314 91 315
88 313 536 310
313 187 316 536
310 536 317 56
536 316 92 317
187 315 537 316
315 91 318 537
316 537 319 92
537 318 29 319
31 308 538 322
308 89 320 538
322 538 321 95
538 320 188 321
89 311 539 320
311 56 323 539
320 539 324 188
539 323 93 324
95 321 540 327
321 188 325 540
327 540 326 7
540 325 94 326
188 324 541 325
324 93 328 541
325 541 329 94
541 328 30 329
56 317 542 323
317 92 330 542
323 542 331 93
542 330 189 331
92 319 543 330
319 29 332 543
330 543 333 189
543 332 96 333
93 331 544 328
331 189 334 544
328 544 335 30
544 334 97 335
189 333 545 334
333 96 336 545
334 545 337 97
545 336 8 337
5 291 546 314
291 85 338 546
314 546 339 91
546 338 190 339
85 293 547 338
293 28 340 547
338 547 341 190
547 340 98 341
91 339 548 318
339 190 342 548
318 548 343 29
548 342 99 343
190 341 549 342
341 98 344 549
342 549 345 99
549 344 57 345
28 299 550 340
299 87 346 550
340 550 347 98
550 346 191 347
87 301 551 346
301 6 348 551
346 551 349 191
551 348 100 349
98 347 552 344
347 191 350 552
344 552 351 57
552 350 101 351
191 349 553 350
349 100 352 553
350 553 353 101
553 352 32 353
29 343 554 332
343 99 354 554
332 554 355 96
554 354 192 355
99 345 555 354
345 57 356 555
354 555 357 192
555 356 102 357
96 355 556 336
355 192 358 556
336 556 359 8
556 358 103 359
192 357 557 358
357 102 360 557
358 557 361 103
557 360 33 361
57 351 558 356
351 101 362 558
356 558 363 102
558 362 193 363
101 353 559 362
353 32 364 559
362 559 365 193
559 364 104 365
102 363 560 360
363 193 366 560
360 560 367 33
560 366 105 367
193 365 561 366
365 104 368 561
366 561 369 105
561 368 9 369
8 370 706 337
370 106 562 194
337 194 563 97
194 337 706 370
106 371 707 372
371 34 564 107
372 107 565 58
107 372 707 371
97 373 708 335
373 58 566 108
335 108 567 30
108 335 708 373
58 373 709 372
373 97 563 194
372 194 562 106
194 372 709 373
34 374 710 375
374 109 568 195
375 195 569 112
195 375 710 374
109 376 711 377
376 10 570 110
377 110 571 35
110 377 711 376
112 378 712 379
378 35 572 111
379 111 573 16
111 379 712 378
35 378 713 377
378 112 569 195
377 195 568 109
195 377 713 378
30 380 714 329
380 113 574 196
329 196 575 94
196 329 714 380
113 381 715 382
381 16 576 114
382 114 577 36
114 382 715 381
94 383 716 326
383 36 578 115
326 115 579 7
115 326 716 383
36 383 717 382
383 94 575 196
382 196 574 113
196 382 717 383
16 381 718 379
381 113 580 197
379 197 581 112
197 379 718 381
113 380 719 384
380 30 567 108
384 108 566 58
108 384 719 380
112 385 720 375
385 58 565 107
375 107 564 34
107 375 720 385
58 385 721 384
385 112 581 197
384 197 580 113
197 384 721 385
8 359 722 386
359 103 582 198
386 198 583 118
198 386 722 359
103 361 723 387
361 33 584 116
387 116 585 59
116 387 723 361
118 388 724 389
388 59 586 117
389 117 587 39
117 389 724 388
59 388 725 387
388 118 583 198
387 198 582 103
198 387 725 388
33 367 726 390
367 105 588 199
390 199 589 121
199 390 726 367
105 369 727 391
369 9 590 119
391 119 591 37
119 391 727 369
121 392 728 393
392 37 592 120
393 120 593 17
120 393 728 392
37 392 729 391
392 121 589 199
391 199 588 105
199 391 729 392
39 394 730 395
394 122 594 200
395 200 595 125
200 395 730 394
122 396 731 397
396 17 596 123
397 123 597 38
123 397 731 396
125 398 732 399
398 38 598 124
399 124 599 11
124 399 732 398
38 398 733 397
398 125 595 200
397 200 594 122
200 397 733 398
17 396 734 393
396 122 600 201
393 201 601 121
201 393 734 396
122 394 735 400
394 39 587 117
400 117 586 59
117 400 735 394
121 401 736 390
401 59 585 116
390 116 584 33
116 390 736 401
59 401 737 400
401 121 601 201
400 201 600 122
201 400 737 401
8 386 738 370
386 118 602 202
370 202 603 106
202 370 738 386
118 389 739 402
389 39 604 126
402 126 605 60
126 402 739 389
106 403 740 371
403 60 606 127
371 127 607 34
127 371 740 403
60 403 741 402
403 106 603 202
402 202 602 118
202 402 741 403
39 395 742 404
395 125 608 203
404 203 609 130
203 404 742 395
125 399 743 405
399 11 610 128
405 128 611 40
128 405 743 399
130 406 744 407
406 40 612 129
407 129 613 20
129 407 744 406
40 406 745 405
406 130 609 203
405 203 608 125
203 405 745 406
34 408 746 374
408 131 614 204
374 204 615 109
204 374 746 408
131 409 747 410
409 20 616 132
410 132 617 41
132 410 747 409
109 411 748 376
411 41 618 133
376 133 619 10
133 376 748 411
41 411 749 410
411 109 615 204
410 204 614 131
204 410 749 411
20 409 750 407
409 131 620 205
407 205 621 130
205 407 750 409
131 408 751 412
408 34 607 127
412 127 606 60
127 412 751 408
130 413 752 404
413 60 605 126
404 126 604 39
126 404 752 413
60 413 753 412
413 130 621 205
412 205 620 131
205 412 753 413
12 414 754 415
414 134 622 206
415 206 623 137
206 415 754 414
134 416 755 417
416 42 624 135
417 135 625 61
135 417 755 416
137 418 756 419
418 61 626 136
419 136 627 43
136 419 756 418
61 418 757 417
418 137 623 206
417 206 622 134
206 417 757 418
42 420 758 421
420 138 628 207
421 207 629 139
207 421 758 420
138 422 759 423
422 10 619 133
423 133 618 41
133 423 759 422
139 424 760 425
424 41 617 132
425 132 616 20
132 425 760 424
41 424 761 423
424 139 629 207
423 207 628 138
207 423 761 424
43 426 762 427
426 140 630 208
427 208 631 141
208 427 762 426
140 428 763 429
428 20 613 129
429 129 612 40
129 429 763 428
141 430 764 431
430 40 611 128
431 128 610 11
128 431 764 430
40 430 765 429
430 141 631 208
429 208 630 140
208 429 765 430
20 428 766 425
428 140 632 209
425 209 633 139
209 425 766 428
140 426 767 432
426 43 627 136
432 136 626 61
136 432 767 426
139 433 768 421
433 61 625 135
421 135 624 42
135 421 768 433
61 433 769 432
433 139 633 209
432 209 632 140
209 432 769 433
6 300 770 434
300 86 634 210
434 210 635 144
210 434 770 300
86 296 771 435
296 27 636 142
435 142 637 62
142 435 771 296
144 436 772 437
436 62 638 143
437 143 639 46
143 437 772 436
62 436 773 435
436 144 635 210
435 210 634 86
210 435 773 436
27 284 774 438
284 82 640 211
438 211 641 147
211 438 774 284
82 280 775 439
280 3 642 145
439 145 643 44
145 439 775 280
147 440 776 441
440 44 644 146
441 146 645 19
146 441 776 440
44 440 777 439
440 147 641 211
439 211 640 82
211 439 777 440
46 442 778 443
442 148 646 212
443 212 647 151
212 443 778 442
148 444 779 445
444 19 648 149
445 149 649 45
149 445 779 444
151 446 780 447
446 45 650 150
447 150 651 13
150 447 780 446
45 446 781 445
446 151 647 212
445 212 646 148
212 445 781 446
19 444 782 441
444 148 652 213
441 213 653 147
213 441 782 444
148 442 783 448
442 46 639 143
448 143 638 62
143 448 783 442
147 449 784 438
449 62 637 142
438 142 636 27
142 438 784 449
62 449 785 448
449 147 653 213
448 213 652 148
213 448 785 449
6 434 786 450
434 144 654 214
450 214 655 154
214 450 786 434
144 437 787 451
437 46 656 152
451 152 657 63
152 451 787 437
154 452 788 453
452 63 658 153
453 153 659 49
153 453 788 452
63 452 789 451
452 154 655 214
451 214 654 144
214 451 789 452
46 443 790 454
443 151 660 215
454 215 661 157
215 454 790 443
151 447 791 455
447 13 662 155
455 155 663 47
155 455 791 447
157 456 792 457
456 47 664 156
457 156 665 21
156 457 792 456
47 456 793 455
456 157 661 215
455 215 660 151
215 455 793 456
49 458 794 459
458 158 666 216
459 216 667 161
216 459 794 458
158 460 795 461
460 21 668 159
461 159 669 48
159 461 795 460
161 462 796 463
462 48 670 160
463 160 671 14
160 463 796 462
48 462 797 461
462 161 667 216
461 216 666 158
216 461 797 462
21 460 798 457
460 158 672 217
457 217 673 157
217 457 798 460
158 458 799 464
458 49 659 153
464 153 658 63
153 464 799 458
157 465 800 454
465 63 657 152
454 152 656 46
152 454 800 465
63 465 801 464
465 157 673 217
464 217 672 158
217 464 801 465
6 450 802 348
450 154 674 218
348 218 675 100
218 348 802 450
154 453 803 466
453 49 676 162
466 162 677 64
162 466 803 453
100 467 804 352
467 64 678 163
352 163 679 32
163 352 804 467
64 467 805 466
467 100 675 218
466 218 674 154
218 466 805 467
49 459 806 468
459 161 680 219
468 219 681 166
219 468 806 459
161 463 807 469
463 14 682 164
469 164 683 50
164 469 807 463
166 470 808 471
470 50 684 165
471 165 685 18
165 471 808 470
50 470 809 469
470 166 681 219
469 219 680 161
219 469 809 470
32 472 810 364
472 167 686 220
364 220 687 104
220 364 810 472
167 473 811 474
473 18 688 168
474 168 689 51
168 474 811 473
104 475 812 368
475 51 690 169
368 169 691 9
169 368 812 475
51 475 813 474
475 104 687 220
474 220 686 167
220 474 813 475
18 473 814 471
473 167 692 221
471 221 693 166
221 471 814 473
167 472 815 476
472 32 679 163
476 163 678 64
163 476 815 472
166 477 816 468
477 64 677 162
468 162 676 49
162 468 816 477
64 477 817 476
477 166 693 221
476 221 692 167
221 476 817 477
15 478 818 479
478 170 694 222
479 222 695 173
222 479 818 478
170 480 819 481
480 52 696 171
481 171 697 65
171 481 819 480
173 482 820 483
482 65 698 172
483 172 699 53
172 483 820 482
65 482 821 481
482 173 695 222
481 222 694 170
222 481 821 482
52 484 822 485
484 174 700 223
485 223 701 175
223 485 822 484
174 486 823 487
486 14 671 160
487 160 670 48
160 487 823 486
175 488 824 489
488 48 669 159
489 159 668 21
159 489 824 488
48 488 825 487
488 175 701 223
487 223 700 174
223 487 825 488
53 490 826 491
490 176 702 224
491 224 703 177
224 491 826 490
176 492 827 493
492 21 665 156
493 156 664 47
156 493 827 492
177 494 828 495
494 47 663 155
495 155 662 13
155 495 828 494
47 494 829 493
494 177 703 224
493 224 702 176
224 493 829 494
21 492 830 489
492 176 704 225
489 225 705 175
225 489 830 492
176 490 831 496
490 53 699 172
496 172 698 65
172 496 831 490
175 497 832 485
497 65 697 171
485 171 696 52
171 485 832 497
65 497 833 496
497 175 705 225
496 225 704 176
225 496 833 497
# bnodes
1 226
226 66
69 229
229 1
66 230
230 22
25 235
235 69
22 238
238 70
70 241
241 2
75 250
250 25
4 255
255 75
2 266
266 78
78 269
269 26
26 276
276 81
81 279
279 3
90 304
304 4
31 309
309 90
95 322
322 31
7 327
327 95
10 570
570 110
110 571
571 35
35 572
572 111
111 573
573 16
16 576
576 114
114 577
577 36
36 578
578 115
115 579
579 7
9 590
590 119
119 591
591 37
37 592
592 120
120 593
593 17
17 596
596 123
123 597
597 38
38 598
598 124
124 599
599 11
12 414
414 134
137 415
415 12
134 416
416 42
43 419
419 137
42 420
420 138
138 422
422 10
141 427
427 43
11 431
431 141
3 642
642 145
145 643
643 44
44 644
644 146
146 645
645 19
19 648
648 149
149 649
649 45
45 650
650 150
150 651
651 13
14 682
682 164
164 683
683 50
50 684
684 165
165 685
685 18
18 688
688 168
168 689
689 51
51 690
690 169
169 691
691 9
15 478
478 170
173 479
479 15
170 480
480 52
53 483
483 173
52 484
484 174
174 486
486 14
177 491
491 53
13 495
495 177
